ObsSampleID,Date,Observer,Time_Start,Time_End,Activity,Duration
OS16363,7/3/2010,Obs1,8:58:55,14:00:55,Field work - behavioral data,5:02:00
OS98026,7/3/2010,Obs2,11:22:47,12:12:43,Field work - search for groups,0:49:56
OS98026,7/3/2010,Obs2,12:58:42,13:40:40,Field work - other,0:41:58
OS98026,7/3/2010,Obs2,13:40:40,13:49:40,Field work - returning to camp,0:09:00
OS16363,7/3/2010,Obs1,14:00:09,14:13:09,Field work - returning to camp,0:13:00
OS16363,7/3/2010,Obs1,15:40:08,16:19:08,Field work - search for groups,0:39:00
OS16363,7/3/2010,Obs1,16:19:42,16:47:42,Field work - behavioral data,0:28:00
OS16364,7/4/2010,Obs1,7:45:52,8:23:52,Field work - search for groups,0:38:00
OS98027,7/4/2010,Obs2,8:08:15,8:46:25,Field work - search for groups,0:38:10
OS16364,7/4/2010,Obs1,8:23:13,11:07:13,Field work - habituation,2:44:00
OS98027,7/4/2010,Obs2,8:46:29,17:05:29,Field work - darting,8:19:00
OS16364,7/4/2010,Obs1,11:07:13,11:14:13,Field work - returning to camp,0:07:00
OS16364,7/4/2010,Obs1,11:14:42,11:53:42,Field work - search for groups,0:39:00
OS16364,7/4/2010,Obs1,13:07:30,13:30:30,Field work - returning to camp,0:23:00
OS98027,7/4/2010,Obs2,17:05:41,17:56:41,Field work - returning to camp,0:51:00
OS98028,7/5/2010,Obs2,11:01:51,11:27:51,Field work - search for groups,0:26:00
OS98028,7/5/2010,Obs2,11:27:13,15:27:13,Field work - darting,4:00:00
OS98028,7/5/2010,Obs2,15:27:24,15:52:24,Field work - returning to camp,0:25:00
OS98029,7/6/2010,Obs2,9:15:58,11:54:58,Field work - search for groups,2:39:00
OS98029,7/6/2010,Obs2,11:54:35,16:02:35,Field work - behavioral data,4:08:00
OS98029,7/6/2010,Obs2,16:03:03,16:41:03,Field work - returning to camp,0:38:00
OS98030,7/7/2010,Obs2,9:50:16,16:09:01,Field work - search for groups,6:18:45
OS98030,7/7/2010,Obs2,16:09:02,17:41:58,Field work - behavioral data,1:32:56
OS98030,7/7/2010,Obs2,17:42:01,18:14:01,Field work - returning to camp,0:32:00
OS98031,7/8/2010,Obs2,6:01:15,6:10:15,Field work - other,0:09:00
OS98031,7/8/2010,Obs2,6:10:04,6:25:04,Field work - search for groups,0:15:00
OS98031,7/8/2010,Obs2,6:25:45,10:28:45,Field work - darting,4:03:00
OS98031,7/8/2010,Obs2,8:06:40,10:28:40,Field work - darting,2:22:00
OS98031,7/8/2010,Obs2,10:28:02,17:11:02,Field work - behavioral data,6:43:00
OS98031,7/8/2010,Obs2,17:11:13,18:05:20,Field work - returning to camp,0:54:07
OS98032,7/9/2010,Obs2,7:45:55,8:30:55,Field work - search for groups,0:45:00
OS98032,7/9/2010,Obs2,13:41:00,16:46:22,Field work - search for groups,3:05:22
OS98032,7/9/2010,Obs2,16:46:23,18:00:54,Field work - returning to camp,1:14:31
OS98033,7/10/2010,Obs2,9:07:39,15:11:31,Field work - other,6:03:52
OS98033,7/10/2010,Obs2,15:11:33,15:39:59,Field work - returning to camp,0:28:26
OS98034,7/11/2010,Obs2,8:00:02,11:14:02,Field work - darting,3:14:00
OS16367,7/11/2010,Obs1,8:00:05,8:39:05,Field work - search for groups,0:39:00
OS16367,7/11/2010,Obs1,8:39:02,11:14:02,Field work - darting,2:35:00
OS98034,7/11/2010,Obs2,11:14:53,11:40:53,Field work - returning to camp,0:26:00
OS16367,7/11/2010,Obs1,11:16:53,11:30:53,Field work - returning to camp,0:14:00
OS98034,7/11/2010,Obs2,15:22:13,15:41:40,Field work - other,0:19:27
OS16367,7/11/2010,Obs1,15:22:38,15:44:38,Field work - other,0:22:00
OS98034,7/11/2010,Obs2,15:43:24,17:30:04,Field work - behavioral data,1:46:40
OS16367,7/11/2010,Obs1,15:44:21,17:30:21,Field work - other,1:46:00
OS16367,7/11/2010,Obs1,17:30:02,18:00:02,Field work - returning to camp,0:30:00
OS98034,7/11/2010,Obs2,17:31:46,17:49:36,Field work - returning to camp,0:17:50
OS16368,7/12/2010,Obs1,7:45:43,8:50:43,Field work - search for groups,1:05:00
OS98035,7/12/2010,Obs2,7:49:40,8:50:40,Field work - search for groups,1:01:00
OS16368,7/12/2010,Obs1,8:50:10,17:05:10,Field work - habituation,8:15:00
OS98035,7/12/2010,Obs2,8:50:48,15:23:24,Field work - behavioral data,6:32:36
OS98035,7/12/2010,Obs2,15:23:41,16:20:41,Field work - search for groups,0:57:00
OS98035,7/12/2010,Obs2,16:20:07,17:05:07,Field work - behavioral data,0:45:00
OS98035,7/12/2010,Obs2,17:05:13,17:24:16,Field work - returning to camp,0:19:03
OS16368,7/12/2010,Obs1,17:05:58,17:15:58,Field work - returning to camp,0:10:00
OS98036,7/13/2010,Obs2,5:46:06,6:08:06,Field work - search for groups,0:22:00
OS98036,7/13/2010,Obs2,6:08:12,8:05:51,Field work - behavioral data,1:57:39
OS16369,7/13/2010,Obs1,7:18:39,8:38:39,Field work - search for groups,1:20:00
OS98036,7/13/2010,Obs2,8:05:01,14:00:01,Field work - search for groups,5:55:00
OS16369,7/13/2010,Obs1,8:38:10,9:33:10,Field work - habituation,0:55:00
OS16369,7/13/2010,Obs1,9:33:37,9:44:37,Field work - returning to camp,0:11:00
OS16369,7/13/2010,Obs1,10:38:31,11:13:31,Field work - search for groups,0:35:00
OS16369,7/13/2010,Obs1,11:13:45,12:42:45,Field work - returning to camp,1:29:00
OS16369,7/13/2010,Obs1,12:42:02,15:34:02,Field work - search for groups,2:52:00
OS16369,7/13/2010,Obs1,15:34:11,16:10:11,Field work - returning to camp,0:36:00
OS98038,7/14/2010,Obs2,5:52:58,7:38:58,Field work - search for groups,1:46:00
OS16370,7/14/2010,Obs1,6:20:02,7:38:02,Field work - search for groups,1:18:00
OS98038,7/14/2010,Obs2,7:38:24,14:21:24,Field work - darting,6:43:00
OS16370,7/14/2010,Obs1,7:38:57,10:54:57,Field work - habituation,3:16:00
OS16370,7/14/2010,Obs1,11:55:26,12:32:26,Field work - search for groups,0:37:00
OS16370,7/14/2010,Obs1,12:32:53,12:50:53,Field work - returning to camp,0:18:00
OS98038,7/14/2010,Obs2,14:21:35,15:12:04,Field work - returning to camp,0:50:29
OS16371,7/15/2010,Obs1,6:00:55,7:02:55,Field work - search for groups,1:02:00
OS16371,7/15/2010,Obs1,7:02:54,14:02:54,Field work - behavioral data,7:00:00
OS98039,7/15/2010,Obs2,12:59:43,13:20:28,Field work - search for groups,0:20:45
OS98039,7/15/2010,Obs2,13:20:56,14:10:56,Field work - other,0:50:00
OS16371,7/15/2010,Obs1,14:02:06,16:08:06,Field work - search for groups,2:06:00
OS98039,7/15/2010,Obs2,14:10:24,14:32:24,Field work - returning to camp,0:22:00
OS16371,7/15/2010,Obs1,16:08:23,16:33:23,Field work - habituation,0:25:00
OS16371,7/15/2010,Obs1,16:33:33,17:00:33,Field work - returning to camp,0:27:00
OS16374,7/18/2010,Obs1,6:20:59,9:44:59,Field work - search for groups,3:24:00
OS16374,7/18/2010,Obs1,9:44:01,11:00:01,Field work - behavioral data,1:16:00
OS16374,7/18/2010,Obs1,11:00:46,11:23:46,Field work - other,0:23:00
OS16374,7/18/2010,Obs1,11:23:59,11:40:59,Field work - returning to camp,0:17:00
OS16375,7/19/2010,Obs1,7:23:23,10:29:23,Field work - search for groups,3:06:00
OS16375,7/19/2010,Obs1,10:29:45,11:25:45,Field work - habituation,0:56:00
OS16375,7/19/2010,Obs1,11:25:09,12:05:09,Field work - search for groups,0:40:00
OS16375,7/19/2010,Obs1,12:05:39,17:00:39,Field work - behavioral data,4:55:00
OS16375,7/19/2010,Obs1,17:00:55,17:15:55,Field work - returning to camp,0:15:00
OS16376,7/20/2010,Obs1,7:45:00,9:19:00,Field work - search for groups,1:34:00
OS16376,7/20/2010,Obs1,9:19:26,11:03:26,Field work - habituation,1:44:00
OS16376,7/20/2010,Obs1,11:03:39,11:30:39,Field work - returning to camp,0:27:00
OS16377,7/21/2010,Obs1,7:15:41,8:05:41,Field work - search for groups,0:50:00
OS16377,7/21/2010,Obs1,8:05:41,16:45:41,Field work - behavioral data,8:40:00
OS16377,7/21/2010,Obs1,16:45:53,16:54:53,Field work - returning to camp,0:09:00
OS16378,7/22/2010,Obs1,7:15:01,7:30:01,Field work - search for groups,0:15:00
OS16378,7/22/2010,Obs1,7:30:56,9:30:56,Field work - behavioral data,2:00:00
OS16378,7/22/2010,Obs1,9:30:11,9:40:11,Field work - other,0:10:00
OS16378,7/22/2010,Obs1,9:40:50,9:50:50,Field work - returning to camp,0:10:00
OS16378,7/22/2010,Obs1,10:53:15,11:13:15,Field work - search for groups,0:20:00
OS16378,7/22/2010,Obs1,11:13:52,17:00:52,Field work - behavioral data,5:47:00
OS16378,7/22/2010,Obs1,17:00:30,17:35:30,Field work - returning to camp,0:35:00
OS16379,7/23/2010,Obs1,8:00:08,9:20:08,Field work - mapping trees,1:20:00
OS16381,7/25/2010,Obs1,7:40:53,12:40:53,Field work - search for groups,5:00:00
OS16383,7/27/2010,Obs1,6:38:06,9:05:06,Field work - search for groups,2:27:00
OS16383,7/27/2010,Obs1,9:05:09,14:43:09,Field work - behavioral data,5:38:00
OS16383,7/27/2010,Obs1,14:43:42,15:19:42,Field work - returning to camp,0:36:00
OS16384,7/28/2010,Obs1,6:40:03,8:20:03,Field work - search for groups,1:40:00
OS16384,7/28/2010,Obs1,8:20:36,16:22:36,Field work - habituation,8:02:00
OS16384,7/28/2010,Obs1,16:22:44,16:58:44,Field work - returning to camp,0:36:00
OS16385,7/29/2010,Obs1,7:20:25,11:38:25,Field work - search for groups,4:18:00
OS16385,7/29/2010,Obs1,11:38:37,17:00:37,Field work - behavioral data,5:22:00
OS16385,7/29/2010,Obs1,17:00:42,17:27:42,Field work - returning to camp,0:27:00
OS16386,7/30/2010,Obs1,6:10:19,6:30:19,Field work - search for groups,0:20:00
OS16386,7/30/2010,Obs1,6:30:57,8:38:57,Field work - playbacks,2:08:00
OS16386,7/30/2010,Obs1,8:38:38,8:50:38,Field work - search for groups,0:12:00
OS16388,8/1/2010,Obs1,7:40:54,7:58:54,Field work - search for groups,0:18:00
OS16388,8/1/2010,Obs1,7:58:01,10:00:01,Field work - other,2:02:00
OS99211,1/8/2011,Obs2,7:16:10,16:24:10,Field work - darting,9:08:00
OS99212,1/9/2011,Obs2,10:41:55,18:08:51,Field work - darting,7:26:56
OS99213,1/10/2011,Obs2,8:44:05,17:22:37,Field work - darting,8:38:32
OS99214,1/11/2011,Obs2,8:23:30,8:23:30,Field work - darting,0:00:00
OS99215,1/12/2011,Obs2,8:27:14,9:20:40,Field work - other,0:53:26
OS99215,1/12/2011,Obs2,9:20:29,9:32:50,Field work - returning to camp,0:12:21
OS99215,1/12/2011,Obs2,14:05:35,17:48:11,Field work - other,3:42:36
OS99216,1/13/2011,Obs2,6:36:16,17:51:38,Field work - darting,11:15:22
OS99217,1/14/2011,Obs2,7:46:11,9:49:57,Field work - other,2:03:46
OS99217,1/14/2011,Obs2,9:49:58,10:20:06,Field work - returning to camp,0:30:08
OS99217,1/14/2011,Obs2,11:50:45,16:11:48,Field work - other,4:21:03
OS99217,1/14/2011,Obs2,16:38:27,17:38:27,Field work - other,1:00:00
OS99218,1/15/2011,Obs2,12:49:01,16:09:40,Field work - darting,3:20:39
OS99219,1/16/2011,Obs2,8:04:28,17:38:31,Field work - darting,9:34:03
OS99219,1/16/2011,Obs2,17:38:32,17:55:48,Field work - returning to camp,0:17:16
OS99220,1/17/2011,Obs2,7:50:45,11:23:49,Field work - other,3:33:04
OS99220,1/17/2011,Obs2,16:23:00,18:05:10,Field work - other,1:42:10
OS99221,1/18/2011,Obs2,7:16:11,9:49:16,Field work - other,2:33:05
OS99221,1/18/2011,Obs2,15:00:31,17:35:31,Field work - other,2:35:00
OS99221,1/18/2011,Obs2,17:35:36,17:59:36,Field work - returning to camp,0:24:00
OS99222,1/19/2011,Obs2,7:48:15,9:49:15,Field work - other,2:01:00
OS99223,1/20/2011,Obs2,7:17:19,16:04:31,Field work - darting,8:47:12
OS99223,1/20/2011,Obs2,16:04:32,16:33:42,Field work - returning to camp,0:29:10
OS99224,1/21/2011,Obs2,6:52:56,13:29:28,Field work - darting,6:36:32
OS99224,1/21/2011,Obs2,15:08:08,17:30:40,Field work - other,2:22:32
OS99225,1/22/2011,Obs2,6:33:49,18:00:52,Field work - darting,11:27:03
OS99226,1/23/2011,Obs2,6:53:59,16:00:00,Field work - darting,9:06:01
OS91002,2/27/2011,Obs1,6:37:19,10:40:19,Field work - search for groups,4:03:00
OS91002,2/27/2011,Obs1,10:40:39,14:57:39,Field work - habituation,4:17:00
OS91002,2/27/2011,Obs1,14:57:07,15:15:07,Field work - returning to camp,0:18:00
OS91003,2/28/2011,Obs1,6:15:24,6:34:24,Field work - search for groups,0:19:00
OS91003,2/28/2011,Obs1,6:34:43,8:35:43,Field work - habituation,2:01:00
OS91003,2/28/2011,Obs1,8:35:07,15:30:07,Field work - search for groups,6:55:00
OS91003,2/28/2011,Obs1,15:30:26,15:50:26,Field work - returning to camp,0:20:00
OS91004,3/1/2011,Obs1,6:17:26,11:41:26,Field work - search for groups,5:24:00
OS91004,3/1/2011,Obs1,13:02:03,16:20:03,Field work - search for groups,3:18:00
OS91004,3/1/2011,Obs1,16:20:54,16:40:54,Field work - returning to camp,0:20:00
OS91005,3/2/2011,Obs1,6:17:48,7:00:48,Field work - search for groups,0:43:00
OS91005,3/2/2011,Obs1,7:00:48,17:20:48,Field work - behavioral data,10:20:00
OS91005,3/2/2011,Obs1,17:20:14,17:50:14,Field work - returning to camp,0:30:00
OS91006,3/3/2011,Obs1,6:35:30,11:30:30,Field work - search for groups,4:55:00
OS91006,3/3/2011,Obs1,11:30:28,12:00:28,Field work - returning to camp,0:30:00
OS91007,3/4/2011,Obs1,14:10:52,14:30:52,Field work - search for groups,0:20:00
OS91007,3/4/2011,Obs1,14:30:21,15:36:21,Field work - behavioral data,1:06:00
OS91007,3/4/2011,Obs1,15:36:12,16:48:12,Field work - search for groups,1:12:00
OS91007,3/4/2011,Obs1,16:48:52,17:10:52,Field work - returning to camp,0:22:00
OS91008,3/5/2011,Obs1,6:00:21,7:00:21,Field work - search for groups,1:00:00
OS91008,3/5/2011,Obs1,7:00:44,8:15:44,Field work - habituation,1:15:00
OS91008,3/5/2011,Obs1,8:15:50,17:02:50,Field work - search for groups,8:47:00
OS91008,3/5/2011,Obs1,17:02:06,17:24:06,Field work - returning to camp,0:22:00
OS91009,3/6/2011,Obs1,6:08:21,6:28:21,Field work - search for groups,0:20:00
OS91009,3/6/2011,Obs1,6:28:56,7:18:56,Field work - behavioral data,0:50:00
OS91009,3/6/2011,Obs1,7:18:33,14:20:33,Field work - behavioral data,7:02:00
OS91009,3/6/2011,Obs1,14:20:11,14:39:11,Field work - search for groups,0:19:00
OS91009,3/6/2011,Obs1,14:39:08,16:30:08,Field work - behavioral data,1:51:00
OS91009,3/6/2011,Obs1,16:30:17,16:45:17,Field work - returning to camp,0:15:00
OS91011,3/8/2011,Obs1,9:55:54,13:34:54,Field work - search for groups,3:39:00
OS91011,3/8/2011,Obs1,13:34:09,13:54:09,Field work - returning to camp,0:20:00
OS91012,3/9/2011,Obs1,11:53:58,12:20:58,Field work - other,0:27:00
OS91012,3/9/2011,Obs1,12:20:47,12:30:47,Field work - returning to camp,0:10:00
OS91012,3/9/2011,Obs1,21:34:24,22:20:24,Field work - search for groups,0:46:00
OS91012,3/9/2011,Obs1,22:24:37,23:00:37,Field work - search for groups,0:36:00
OS91012,3/9/2011,Obs1,23:00:17,23:53:17,Field work - behavioral data,0:53:00
OS91013,3/10/2011,Obs1,2:58:35,17:05:35,Field work - search for groups,14:07:00
OS91013,3/10/2011,Obs1,6:09:42,18:24:42,Field work - search for groups,12:15:00
OS91013,3/10/2011,Obs1,6:24:55,8:38:55,Field work - behavioral data,2:14:00
OS91013,3/10/2011,Obs1,8:38:18,8:58:18,Field work - search for groups,0:20:00
OS91013,3/10/2011,Obs1,17:05:53,17:08:53,Field work - returning to camp,0:03:00
OS91014,3/11/2011,Obs1,6:20:42,14:22:42,Field work - search for groups,8:02:00
OS91014,3/11/2011,Obs1,14:22:37,14:42:37,Field work - returning to camp,0:20:00
OS91015,3/12/2011,Obs1,8:10:03,8:44:03,Field work - search for groups,0:34:00
OS91015,3/12/2011,Obs1,8:44:56,11:00:56,Field work - habituation,2:16:00
OS91015,3/12/2011,Obs1,11:00:05,17:00:05,Field work - search for groups,6:00:00
OS91015,3/12/2011,Obs1,17:00:19,17:09:19,Field work - returning to camp,0:09:00
OS91016,3/13/2011,Obs1,6:10:04,6:35:04,Field work - search for groups,0:25:00
OS91016,3/13/2011,Obs1,6:35:59,7:10:59,Field work - habituation,0:35:00
OS91016,3/13/2011,Obs1,7:10:19,9:46:19,Field work - search for groups,2:36:00
OS91016,3/13/2011,Obs1,9:46:34,10:31:34,Field work - returning to camp,0:45:00
OS91016,3/13/2011,Obs1,10:31:09,13:50:09,Field work - search for groups,3:19:00
OS91016,3/13/2011,Obs1,13:50:28,14:07:28,Field work - returning to camp,0:17:00
OS91018,3/15/2011,Obs1,6:20:04,6:37:04,Field work - search for groups,0:17:00
OS91018,3/15/2011,Obs1,6:37:44,6:55:44,Field work - behavioral data,0:18:00
OS91018,3/15/2011,Obs1,6:55:43,10:06:43,Field work - behavioral data,3:11:00
OS91018,3/15/2011,Obs1,10:06:41,10:26:41,Field work - search for groups,0:20:00
OS91018,3/15/2011,Obs1,10:26:18,12:56:18,Field work - behavioral data,2:30:00
OS91018,3/15/2011,Obs1,12:56:52,13:24:52,Field work - search for groups,0:28:00
OS91018,3/15/2011,Obs1,13:24:43,17:50:00,Field work - behavioral data,4:25:17
OS91019,3/16/2011,Obs1,6:00:45,6:26:45,Field work - search for groups,0:26:00
OS91019,3/16/2011,Obs1,6:26:10,6:56:10,Field work - habituation,0:30:00
OS91019,3/16/2011,Obs1,6:56:28,7:13:28,Field work - search for groups,0:17:00
OS91019,3/16/2011,Obs1,7:13:02,8:10:02,Field work - habituation,0:57:00
OS91019,3/16/2011,Obs1,8:10:13,11:15:13,Field work - search for groups,3:05:00
OS91019,3/16/2011,Obs1,11:15:27,11:25:27,Field work - returning to camp,0:10:00
OS91019,3/16/2011,Obs1,14:47:49,17:36:49,Field work - search for groups,2:49:00
OS91019,3/16/2011,Obs1,17:36:05,17:47:05,Field work - returning to camp,0:11:00
OS91020,3/17/2011,Obs1,7:15:56,8:00:56,Field work - search for groups,0:45:00
OS91020,3/17/2011,Obs1,8:00:58,17:27:58,Field work - behavioral data,9:27:00
OS91020,3/17/2011,Obs1,17:27:11,17:45:11,Field work - returning to camp,0:18:00
OS91021,3/18/2011,Obs1,8:00:37,13:28:37,Field work - search for groups,5:28:00
OS91021,3/18/2011,Obs1,13:28:24,13:44:24,Field work - returning to camp,0:16:00
OS91021,3/18/2011,Obs1,15:00:51,15:44:51,Field work - search for groups,0:44:00
OS91021,3/18/2011,Obs1,15:44:40,17:15:40,Field work - behavioral data,1:31:00
OS91021,3/18/2011,Obs1,17:15:52,17:22:52,Field work - returning to camp,0:07:00
OS91022,3/19/2011,Obs1,6:45:18,7:40:00,Field work - search for groups,0:54:42
OS91022,3/19/2011,Obs1,7:40:00,11:22:00,Field work - behavioral data,3:42:00
OS91022,3/19/2011,Obs1,11:22:00,11:42:00,Field work - returning to camp,0:20:00
OS91025,3/22/2011,Obs1,6:15:30,12:26:30,Field work - search for groups,6:11:00
OS91025,3/22/2011,Obs1,12:26:03,13:14:03,Field work - habituation,0:48:00
OS91025,3/22/2011,Obs1,13:14:13,15:48:13,Field work - search for groups,2:34:00
OS91025,3/22/2011,Obs1,15:48:42,17:40:42,Field work - behavioral data,1:52:00
OS91025,3/22/2011,Obs1,17:40:07,17:58:07,Field work - returning to camp,0:18:00
OS91027,3/24/2011,Obs1,6:12:25,9:54:25,Field work - search for groups,3:42:00
OS91027,3/24/2011,Obs1,9:54:55,10:56:55,Field work - habituation,1:02:00
OS91027,3/24/2011,Obs1,10:56:05,15:26:05,Field work - search for groups,4:30:00
OS91027,3/24/2011,Obs1,15:26:17,15:46:17,Field work - returning to camp,0:20:00
OS91028,3/25/2011,Obs1,7:44:32,11:44:32,Field work - search for groups,4:00:00
OS91028,3/25/2011,Obs1,11:44:27,11:55:27,Field work - returning to camp,0:11:00
OS91028,3/25/2011,Obs1,13:00:40,16:26:40,Field work - search for groups,3:26:00
OS91028,3/25/2011,Obs1,16:26:58,16:40:58,Field work - returning to camp,0:14:00
OS91029,3/26/2011,Obs1,9:15:41,9:50:41,Field work - search for groups,0:35:00
OS91029,3/26/2011,Obs1,9:50:58,12:48:58,Field work - behavioral data,2:58:00
OS91029,3/26/2011,Obs1,12:48:02,13:09:02,Field work - other,0:21:00
OS91029,3/26/2011,Obs1,13:09:26,13:20:26,Field work - search for groups,0:11:00
OS91029,3/26/2011,Obs1,13:20:52,16:40:52,Field work - behavioral data,3:20:00
OS91029,3/26/2011,Obs1,16:40:59,16:57:59,Field work - returning to camp,0:17:00
OS91030,3/27/2011,Obs1,6:25:58,7:38:58,Field work - search for groups,1:13:00
OS91030,3/27/2011,Obs1,7:38:07,14:38:07,Field work - behavioral data,7:00:00
OS91030,3/27/2011,Obs1,14:38:21,14:57:21,Field work - other,0:19:00
OS91030,3/27/2011,Obs1,14:57:59,15:18:59,Field work - search for groups,0:21:00
OS91030,3/27/2011,Obs1,15:18:48,17:20:48,Field work - behavioral data,2:02:00
OS91030,3/27/2011,Obs1,17:20:59,17:30:59,Field work - returning to camp,0:10:00
OS91033,3/30/2011,Obs1,7:10:37,7:54:37,Field work - search for groups,0:44:00
OS91033,3/30/2011,Obs1,7:54:40,11:33:40,Field work - behavioral data,3:39:00
OS91033,3/30/2011,Obs1,11:33:58,11:46:58,Field work - returning to camp,0:13:00
OS91033,3/30/2011,Obs1,15:50:44,17:33:44,Field work - behavioral data,1:43:00
OS91033,3/30/2011,Obs1,17:33:54,17:40:54,Field work - returning to camp,0:07:00
OS91034,3/31/2011,Obs1,6:20:00,14:58:00,Field work - search for groups,8:38:00
OS91034,3/31/2011,Obs1,14:58:00,16:11:46,Field work - habituation,1:13:46
OS91034,3/31/2011,Obs1,16:11:56,17:00:56,Field work - search for groups,0:49:00
OS91034,3/31/2011,Obs1,17:00:56,17:18:56,Field work - returning to camp,0:18:00
OS91035,4/1/2011,Obs1,3:33:15,15:45:15,Field work - returning to camp,12:12:00
OS91035,4/1/2011,Obs1,7:45:40,9:58:40,Field work - search for groups,2:13:00
OS91035,4/1/2011,Obs1,9:58:55,10:33:55,Field work - habituation,0:35:00
OS91035,4/1/2011,Obs1,10:33:05,15:33:05,Field work - search for groups,5:00:00
OS91038,4/4/2011,Obs1,7:55:11,8:03:11,Field work - search for groups,0:08:00
OS91038,4/4/2011,Obs1,8:03:23,16:14:23,Field work - behavioral data,8:11:00
OS91038,4/4/2011,Obs1,16:14:35,16:40:35,Field work - search for groups,0:26:00
OS91038,4/4/2011,Obs1,16:40:46,16:55:46,Field work - mapping trees,0:15:00
OS91038,4/4/2011,Obs1,16:55:58,17:00:58,Field work - returning to camp,0:05:00
OS91039,4/5/2011,Obs1,6:25:00,12:00:00,Field work - search for groups,5:35:00
OS91039,4/5/2011,Obs1,12:00:00,12:33:00,Field work - returning to camp,0:33:00
OS91039,4/5/2011,Obs1,12:33:00,16:10:00,Field work - search for groups,3:37:00
OS91041,4/7/2011,Obs1,6:14:33,9:10:33,Field work - search for groups,2:56:00
OS91041,4/7/2011,Obs1,9:10:47,14:54:00,Field work - behavioral data,5:43:13
OS91041,4/7/2011,Obs1,14:54:00,17:35:00,Field work - behavioral data,2:41:00
